offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,location,shift,UC2_Literal,neighborhood,lat,long
213451230,1/9/2022,12/11/2021,4:53:00 PM,12/11/2021,6:00:00 PM,"3393 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",NULL,LARCENY-NON VEHICLE,Lenox,33.84676,-84.362119
213480110,1/5/2022,12/14/2021,1:47:00 AM,12/14/2021,2:00:00 AM,"3405 LENOX RD NE
ATL, GA 30326
UNITED STATES",NULL,LARCENY-NON VEHICLE,Lenox,33.847997,-84.359474
213521283,2/6/2022,12/18/2021,5:00:00 PM,12/18/2021,6:26:00 PM,"1735 DEFOOR PL NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Underwood Hills,33.802245,-84.421554
213540709,1/4/2022,12/19/2021,11:58:00 AM,12/20/2021,11:58:00 AM,"1108 FOUNTAIN DR SW
ATL, GA 30314
UNITED STATES",NULL,LARCENY-NON VEHICLE,Ashview Heights,33.751302,-84.423927
213580731,1/14/2022,12/23/2021,3:00:00 AM,12/24/2021,7:30:00 AM,"174 MOURY AVE SW
ATL, GA 30315
UNITED STATES",NULL,AUTO THEFT,The Villages at Carver,33.712761,-84.390559
213600004,1/2/2022,12/26/2021,12:30:00 AM,12/26/2021,1:00:00 AM,"MOROSGO DR NE / ADINA DR NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.82289,-84.362936
213611231,2/5/2022,12/22/2021,7:16:00 PM,2/27/2022,12:00:00 AM,"2144 PEACHTREE RD NW
ATL, GA 30309
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.81306,-84.39262
213621507,1/2/2022,12/28/2021,2:30:00 PM,12/28/2021,5:30:00 PM,"60 11TH ST NE
ATL, GA 30309
UNITED STATES",NULL,LARCENY-NON VEHICLE,Midtown,33.783371,-84.385606
213631672,1/1/2022,12/29/2021,5:00:00 PM,12/29/2021,10:30:00 PM,"905 JUNIPER ST NE
ATLANTA, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Midtown,33.779208,-84.382299
213638034,1/3/2022,12/25/2021,9:00:00 PM,12/26/2021,8:00:00 PM,"6000 N TERMINAL PKWY
ATL, GA 30320
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.640861,-84.444732
213638035,1/3/2022,12/28/2021,7:00:00 PM,12/29/2021,11:00:00 PM,"6000 N TERMINAL PKWY
ATL, GA 30320
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.640861,-84.444732
213638036,1/3/2022,12/20/2021,6:00:00 PM,12/20/2021,7:00:00 PM,"6000 N TERMINAL PKWY
ATL, GA 30320
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.640861,-84.444732
213638037,1/5/2022,12/15/2021,5:30:00 AM,12/15/2021,6:00:00 AM,"6000 N TERMINAL PKWY
ATL, GA 30320
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.640861,-84.444732
213638039,1/12/2022,11/30/2021,7:30:00 PM,11/30/2021,7:45:00 PM,"6000 N TERMINAL PKWY
ATL, GA 30320
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.640861,-84.444732
213640396,1/3/2022,12/30/2021,8:00:00 AM,12/30/2021,8:25:00 AM,"2399 PARKLAND DR NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.819481,-84.364254
213641076,1/1/2022,12/30/2021,4:30:00 PM,12/30/2021,5:07:00 PM,"2647 BUTNER RD SW
ATLANTA, GA 30331
UNITED STATES",NULL,ROBBERY,Butner/Tell,33.68234,-84.535873
213641089,1/3/2022,12/30/2021,4:00:00 PM,12/30/2021,4:00:00 PM,"3393 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",NULL,LARCENY-NON VEHICLE,Lenox,33.846108,-84.362279
213650025,1/2/2022,12/30/2021,12:00:00 PM,12/31/2021,12:00:00 AM,"160 TED TURNER DR NW
ATLANTA, GA 30303
UNITED STATES",NULL,LARCENY-NON VEHICLE,Downtown,33.759364,-84.390123
213650207,1/2/2022,12/31/2021,3:00:00 AM,12/31/2021,4:00:00 AM,"2054 BETHEL DR NW
ATLANTA, GA 30314
UNITED STATES",NULL,HOMICIDE,Dixie Hills,33.76206,-84.455223
213650289,1/1/2022,12/31/2021,5:00:00 AM,12/31/2021,5:04:00 AM,"761 SIDNEY MARCUS BLVD NE
ATLANTA, GA 30324
UNITED STATES",NULL,AGG ASSAULT,Lindbergh/Morosgo,33.825441,-84.362192
213650370,1/1/2022,12/31/2021,2:00:00 AM,12/31/2021,2:30:00 AM,"181 PEACHTREE ST NE
ATLANTA, GA 30303
UNITED STATES",NULL,ROBBERY,Downtown,33.758656,-84.38717
213650409,1/1/2022,12/31/2021,9:00:00 AM,12/31/2021,9:10:00 AM,"33 MARIETTA ST NW
ATLANTA, GA 30303
UNITED STATES",NULL,LARCENY-NON VEHICLE,Downtown,33.755172,-84.390436
213650529,1/1/2022,12/31/2021,12:00:00 AM,NA,NA,"496 HOLDERNESS ST SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-FROM VEHICLE,West End,33.741488,-84.426552
213650533,1/3/2022,12/31/2021,12:00:00 AM,12/31/2021,11:40:00 AM,"1770 BOLTON RD NW
ATLANTA, GA 30318
UNITED STATES",NULL,HOMICIDE,Chattahoochee,33.803703,-84.484109
213650683,1/1/2022,12/31/2021,12:50:00 PM,12/31/2021,1:00:00 PM,"379 COLLIER RD NW
ATLANTA, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Collier Hills North,33.809018,-84.398942
213650711,1/1/2022,12/30/2021,2:00:00 PM,12/31/2021,2:05:00 PM,"1127 HILBURN DR SE
ATLANTA, GA 30316
UNITED STATES",NULL,AUTO THEFT,East Atlanta,33.725087,-84.327352
213650842,1/1/2022,12/31/2021,3:30:00 PM,1/1/2022,3:45:00 PM,"895 BRIDGEWATER ST SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Sylvan Hills,33.703047,-84.417905
213651474,1/1/2022,12/31/2021,9:20:00 PM,1/1/2022,9:35:00 PM,"3391 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",NULL,LARCENY-NON VEHICLE,Lenox,33.848628,-84.365227
213651566,1/1/2022,12/31/2021,10:27:00 PM,1/1/2022,1:30:00 AM,"2799 PIEDMONT RD NE
ATLANTA, GA 30305
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Peachtree Park,33.83052,-84.366574
213651566,1/1/2022,12/31/2021,10:27:00 PM,1/1/2022,1:30:00 AM,"2799 PIEDMONT RD NE
ATLANTA, GA 30305
UNITED STATES",NULL,LARCENY-NON VEHICLE,Peachtree Park,33.83052,-84.366574
213651609,1/1/2022,12/31/2021,8:45:00 PM,12/31/2021,10:45:00 PM,"44 KROG ST NE
ATLANTA, GA 30307
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Inman Park,33.755252,-84.364839
213651609,1/1/2022,12/31/2021,8:45:00 PM,12/31/2021,10:45:00 PM,"44 KROG ST NE
ATLANTA, GA 30307
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Inman Park,33.755252,-84.364839
213651706,1/1/2022,12/31/2021,11:17:00 PM,1/1/2022,12:54:00 AM,"FAIRLIE ST NW / POPLAR ST NW
ATL, GA 30303
UNITED STATES",NULL,AUTO THEFT,Downtown,33.756898,-84.390207
213651744,1/1/2022,12/31/2021,11:20:00 PM,12/31/2021,11:33:00 PM,"111 GRIFFIN ST NW
ATL, GA 30314
UNITED STATES",NULL,AGG ASSAULT,Vine City,33.757734,-84.411196
213651770,1/1/2022,12/31/2021,10:00:00 PM,1/1/2022,1:00:00 AM,"1172 REGIS RD SE
ATL, GA 30315
UNITED STATES",NULL,AUTO THEFT,Leila Valley,33.690913,-84.350928
220010068,1/1/2022,12/31/2021,11:15:00 PM,1/1/2022,12:04:00 AM,"630 TRAVIS ST NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,English Avenue,33.771594,-84.408764
220010108,1/1/2022,1/1/2022,12:24:00 AM,1/1/2022,12:40:00 AM,"600 MARTIN ST SE
ATL, GA 30312
UNITED STATES",NULL,AGG ASSAULT,Summerhill,33.738249,-84.383948
220010210,1/2/2022,12/31/2021,9:20:00 PM,1/1/2022,1:15:00 AM,"207 PEACHTREE CENTER AVE NE
ATLANTA, GA 30303
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.760038,-84.385984
220010236,1/1/2022,1/1/2022,12:07:00 AM,1/1/2022,1:00:00 AM,"395 CHAMBERLAIN ST SE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Sweet Auburn,33.753675,-84.374546
220010261,1/1/2022,1/1/2022,1:44:00 AM,1/1/2022,1:58:00 AM,"131 GRAPE ST NE
ATLANTA, GA 30312
UNITED STATES",NULL,AGG ASSAULT,Old Fourth Ward,33.757872,-84.371041
220010381,1/1/2022,1/1/2022,2:50:00 AM,1/1/2022,2:52:00 AM,"1355 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-NON VEHICLE,West End,33.739304,-84.432039
220010424,1/1/2022,1/1/2022,3:13:00 AM,1/1/2022,6:00:00 AM,"241 TROY ST NW
ATL, GA 30314
UNITED STATES",NULL,AGG ASSAULT,Hunter Hills,33.761713,-84.42635
220010539,1/3/2022,1/1/2022,4:56:00 AM,1/3/2022,5:05:00 PM,"599 WHITEHALL ST SW
ATLANTA, GA 30303
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Pittsburgh,33.742773,-84.407627
220010558,1/1/2022,1/1/2022,5:24:00 AM,1/1/2022,5:35:00 AM,"1149 EUCLID AVE NE
ATLANTA, GA 30307
UNITED STATES",NULL,BURGLARY,Inman Park,33.764741,-84.349778
220010580,1/1/2022,1/1/2022,4:50:00 AM,1/1/2022,5:51:00 AM,"635 LINDBERGH DR NE
ATL, GA 30324
UNITED STATES",NULL,AGG ASSAULT,Lindbergh/Morosgo,33.82179,-84.366949
220010591,1/1/2022,1/1/2022,1:30:00 AM,1/1/2022,4:00:00 AM,"2325 CHESHIRE BRIDGE RD NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,33.818617,-84.349055
220010592,1/1/2022,1/1/2022,6:08:00 AM,1/1/2022,9:47:00 AM,"850 GLENBROOK DR NW
ATL, GA 30318
UNITED STATES",NULL,BURGLARY,Wildwood (NPU-C),33.814881,-84.416146
220010607,1/1/2022,1/1/2022,12:30:00 AM,1/1/2022,8:18:00 AM,"48 13TH ST NE
ATL, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Midtown,33.785882,-84.385965
220010634,1/1/2022,1/1/2022,1:00:00 AM,1/1/2022,7:15:00 AM,"57 FORSYTH ST NW
ATL, GA 30303
UNITED STATES",NULL,BURGLARY,Downtown,33.756007,-84.389801
220010644,1/1/2022,1/1/2022,7:07:00 AM,1/1/2022,9:06:00 AM,"901 MAYSON TURNER RD NW
ATL, GA 30314
UNITED STATES",NULL,AGG ASSAULT,Vine City,33.757146,-84.416841
220010647,1/2/2022,1/1/2022,7:41:00 AM,1/1/2022,8:40:00 AM,"2450 CAMELLIA LN NE
ATL, GA 30324
UNITED STATES",NULL,AGG ASSAULT,Lindbergh/Morosgo,33.822806,-84.371389
220010714,1/1/2022,12/31/2021,5:00:00 PM,1/1/2022,10:52:00 AM,"1475 HARBIN RD SW
ATL, GA 30311
UNITED STATES",NULL,BURGLARY,Southwest,33.715654,-84.484359
220010719,1/1/2022,1/1/2022,12:25:00 AM,1/1/2022,9:35:00 AM,"352 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.764071,-84.386377
220010762,1/1/2022,12/31/2021,7:00:00 PM,1/1/2022,1:00:00 AM,"101 ANSLEY VILLA DR NE
ATL, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Piedmont Heights,33.806509,-84.375313
220010770,1/1/2022,12/31/2021,9:01:00 AM,1/1/2022,10:30:00 AM,"590 W PEACHTREE ST NW
ATL, GA 30308
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.770228,-84.388146
220010800,1/1/2022,1/1/2022,11:22:00 AM,1/1/2022,12:20:00 PM,"135 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.750964,-84.394996
220010804,1/1/2022,12/30/2021,8:00:00 PM,1/1/2022,9:00:00 AM,"2055 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",NULL,BURGLARY,Morningside/Lenox Park,33.811289,-84.366221
220010873,1/3/2022,12/31/2021,6:00:00 PM,1/1/2022,10:00:00 AM,"23 LULLWATER PL NE
ADK, GA 30307
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Druid Hills,33.774609,-84.337311
220010876,1/1/2022,12/31/2021,11:30:00 PM,1/1/2022,2:38:00 PM,"258 PRESTON LN SW
ATL, GA 30315
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Browns Mill Park,33.686395,-84.395585
220010888,1/1/2022,12/31/2021,10:00:00 PM,1/1/2022,2:59:00 PM,"935 MARIETTA ST NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Marietta Street Artery,33.777953,-84.408486
220010897,1/1/2022,1/1/2022,4:00:00 AM,1/1/2022,4:50:00 AM,"370 PAINES AVE NW
ATLANTA, GA 30314
UNITED STATES",NULL,LARCENY-FROM VEHICLE,English Avenue,33.764768,-84.414936
220010904,1/1/2022,12/30/2021,10:45:00 PM,1/1/2022,1:20:00 PM,"824 THURMOND ST NW
ATLANTA, GA 30314
UNITED STATES",NULL,LARCENY-NON VEHICLE,Vine City,33.760277,-84.414501
220010932,1/2/2022,12/31/2021,3:00:00 PM,1/1/2022,1:40:00 PM,"65 IRBY AVE NW
ATL, GA 30305
UNITED STATES",NULL,LARCENY-FROM VEHICLE,South Tuxedo Park,33.841359,-84.380983
220010945,1/1/2022,1/1/2022,3:09:00 PM,1/1/2022,3:09:00 PM,"386 SAWTELL AVE SE
ATL, GA 30315
UNITED STATES",NULL,BURGLARY,Lakewood Heights,33.707201,-84.376235
220010964,1/1/2022,1/1/2022,2:22:00 PM,1/1/2022,3:34:00 PM,"765 MCDANIEL ST SW
ATL, GA 30310
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Pittsburgh,33.733655,-84.402209
220010977,1/1/2022,1/1/2022,11:20:00 AM,1/1/2022,2:35:00 PM,"1950 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.807974,-84.413094
220011004,1/1/2022,1/1/2022,1:02:00 PM,1/1/2022,4:17:00 PM,"980 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Home Park,33.781369,-84.411385
220011057,1/1/2022,1/1/2022,4:32:00 PM,1/1/2022,4:32:00 PM,"1197 HOWELL MILL RD NW
ATLANTA, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Blandtown,33.787149,-84.411686
220011067,1/1/2022,1/1/2022,3:56:00 PM,1/1/2022,4:44:00 PM,"140 SOUTH AVE SE
ATL, GA 30315
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Summerhill,33.732526,-84.383319
220011092,1/1/2022,12/22/2021,8:30:00 AM,12/22/2021,5:30:00 PM,"218 PEACHTREE ST NW
ATL, GA 30303
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.760322,-84.38769
220011134,1/1/2022,1/1/2022,4:35:00 PM,1/1/2022,5:35:00 PM,"1055 MARYLAND AVE NE
ATL, GA 30306
UNITED STATES",NULL,BURGLARY,Virginia Highland,33.783467,-84.356652
220011166,1/1/2022,1/1/2022,12:14:00 PM,1/1/2022,5:00:00 PM,"710 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",NULL,LARCENY-NON VEHICLE,Virginia Highland,33.77373,-84.36411
220011168,1/1/2022,12/23/2021,12:00:00 AM,1/1/2022,4:58:00 PM,"2136 DONALD LEE HOLLOWELL PKWY NW
ATL, GA 30318
UNITED STATES",NULL,BURGLARY,Grove Park,33.776399,-84.455292
220011201,1/1/2022,1/1/2022,4:25:00 PM,1/1/2022,4:30:00 PM,"1005 LEE ST SW
ATL, GA 30310
UNITED STATES",NULL,LARCENY-NON VEHICLE,Oakland City,33.727238,-84.41795
220011216,1/1/2022,1/1/2022,5:32:00 PM,1/1/2022,6:32:00 PM,"1106 UNIVERSITY DR NE
ATL, GA 30306
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.792713,-84.350714
220011225,1/1/2022,12/16/2021,1:00:00 PM,1/1/2022,5:00:00 PM,"2967 METROPOLITAN PKWY SW
ATLANTA, GA 30315
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Hammond Park,33.674638,-84.409457
220011229,1/1/2022,12/31/2021,11:01:00 PM,1/1/2022,3:00:00 PM,"327 PETERS ST SW
ATL, GA 30313
UNITED STATES",NULL,AUTO THEFT,Castleberry Hill,33.745857,-84.403815
220011230,1/1/2022,1/1/2022,5:45:00 PM,1/1/2021,6:10:00 PM,"1723 LAKEWOOD AVE SE
ATLANTA, GA 30315
UNITED STATES",NULL,LARCENY-NON VEHICLE,Lakewood Heights,33.706775,-84.380315
220011286,1/1/2022,1/1/2022,6:18:00 PM,1/1/2022,6:30:00 PM,"2750 DONALD LEE HOLLOWELL PKWY NW
ATLANTA, GA 30318
UNITED STATES",NULL,LARCENY-NON VEHICLE,Collier Heights,33.777383,-84.477433
220011289,1/1/2022,1/1/2022,6:21:00 PM,1/1/2022,7:28:00 PM,"475 BROYLES ST SE
ATLANTA, GA 30312
UNITED STATES",NULL,AUTO THEFT,Grant Park,33.741761,-84.378067
220011297,1/1/2022,12/30/2021,6:00:00 PM,12/30/2021,9:00:00 PM,"2637 OLD HAPEVILLE RD SW
ATLANTA, GA 30315
UNITED STATES",NULL,AGG ASSAULT,Browns Mill Park,33.682195,-84.395636
220011320,1/1/2022,1/1/2022,4:30:00 PM,1/1/2022,4:48:00 PM,"241 PEACHTREE ST NE
ATLANTA, GA 30303
UNITED STATES",NULL,AUTO THEFT,Downtown,33.760825,-84.387221
220011325,1/1/2022,1/1/2022,7:22:00 PM,1/1/2022,7:22:00 PM,"2909 CAMPBELLTON RD SW
ATLANTA, GA 30311
UNITED STATES",NULL,AGG ASSAULT,Southwest,33.700808,-84.483531
220011337,1/1/2022,12/31/2021,9:00:00 PM,1/1/2022,6:50:00 PM,"789 WILSON RD NW
ATLANTA, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Springlake,33.816061,-84.413985
220011377,1/2/2022,1/1/2022,7:30:00 PM,1/2/2022,12:13:00 AM,"1738 MACARTHUR BLVD NW
ATL, GA 30318
UNITED STATES",NULL,AUTO THEFT,Bolton,33.813263,-84.444801
220011407,1/1/2022,1/1/2022,12:55:00 AM,1/1/2022,7:00:00 PM,"2265 MARIETTA BLVD NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,NA,33.819209,-84.449142
220011423,1/1/2022,12/31/2021,12:00:00 PM,12/31/2021,12:30:00 PM,"504 MORGAN ST NE
ATL, GA 30308
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.769042,-84.370542
220011533,1/2/2022,1/1/2022,9:00:00 PM,1/1/2022,9:15:00 PM,"3620 CAMP CREEK PKWY SW
ATL, GA 30331
UNITED STATES",NULL,AUTO THEFT,Princeton Lakes,33.654265,-84.506939
220011596,1/1/2022,1/1/2022,9:58:00 PM,1/1/2022,10:45:00 PM,"4472 CAMPBELLTON RD SW
ATLANTA, GA 30331
UNITED STATES",NULL,ROBBERY,Elmco Estates,33.695793,-84.534681
220011654,1/1/2022,1/1/2022,9:40:00 PM,1/1/2022,10:10:00 PM,"3208 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30311
UNITED STATES",NULL,AUTO THEFT,NA,33.751896,-84.492445
220011754,1/2/2022,1/1/2022,11:29:00 PM,1/2/2022,12:00:00 AM,"915 W PEACHTREE ST NE
ATL, GA 30309
UNITED STATES",NULL,AGG ASSAULT,Midtown,33.779747,-84.386981
220011772,1/2/2022,1/1/2022,6:00:00 AM,1/2/2022,2:00:00 AM,"996 ASHBY GRV SW
ATLANTA, GA 30314
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Ashview Heights,33.749738,-84.420254
220020023,1/2/2022,1/2/2022,12:06:00 AM,1/2/2022,12:54:00 AM,"1975 CAMPBELLTON RD SW
ATL, GA 30311
UNITED STATES",NULL,AGG ASSAULT,Venetian Hills,33.708272,-84.453851
220020028,1/2/2022,1/2/2022,12:09:00 AM,1/2/2022,12:57:00 AM,"321 NELSON ST SW
ATL, GA 30313
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Castleberry Hill,33.751772,-84.398373
220020034,1/2/2022,1/2/2022,12:11:00 AM,1/2/2022,12:50:00 AM,"250 PHARR RD NE
ATLANTA, GA 30305
UNITED STATES",NULL,ROBBERY,Buckhead Village,33.837783,-84.378171
220020051,1/2/2022,1/2/2022,12:21:00 AM,1/2/2022,3:45:00 AM,"3630 BOULDER PARK DR SW
ATLANTA, GA 30331
UNITED STATES",NULL,AGG ASSAULT,Fairburn Mays,33.749036,-84.506498
220020145,1/2/2022,1/2/2022,1:36:00 AM,NA,NA,"500 NORTHSIDE CIR NW
ATLANTA, GA 30309
UNITED STATES",NULL,BURGLARY,Loring Heights,33.799409,-84.402477
220020193,1/2/2022,1/1/2022,10:45:00 PM,1/2/2022,3:53:00 AM,"2115 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.812351,-84.365777
220020208,1/2/2022,1/2/2022,2:00:00 AM,1/2/2022,2:45:00 AM,"1195 WOODLAND AVE NE
ATLANTA, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,33.814038,-84.348919
220020235,1/2/2022,1/2/2022,3:05:00 AM,1/2/2022,3:08:00 AM,"370 NORTHSIDE DR NW
ATL, GA 30314
UNITED STATES",NULL,AGG ASSAULT,English Avenue,33.76527,-84.404983
220020439,1/2/2022,1/2/2022,3:30:00 AM,1/2/2022,4:00:00 AM,"275 MEMORIAL DR SE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Grant Park,33.746725,-84.378544
220020443,1/2/2022,1/1/2022,7:00:00 PM,1/2/2022,8:00:00 AM,"720 RALPH MCGILL BLVD NE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.766258,-84.364276
220020454,1/2/2022,1/1/2022,8:00:00 PM,1/2/2022,8:45:00 AM,"651 ROBINSON AVE SE
ATL, GA 30312
UNITED STATES",NULL,AUTO THEFT,Grant Park,33.72828,-84.36608
220020464,1/2/2022,1/2/2022,9:00:00 AM,1/2/2022,9:09:00 AM,"300 MARTIN LUTHER KING JR DR SE
ATLANTA, GA 30312
UNITED STATES",NULL,LARCENY-NON VEHICLE,Oakland,33.748234,-84.378426
220020481,1/2/2022,1/1/2022,8:05:00 PM,1/1/2022,8:10:00 PM,"590 W PEACHTREE ST NW
ATL, GA 30308
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.770228,-84.388146
220020492,1/2/2022,1/1/2022,11:50:00 PM,1/2/2022,10:00:00 AM,"2115 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.812351,-84.365777
220020501,1/2/2022,12/31/2021,1:00:00 PM,1/2/2022,8:45:00 AM,"195 RANDOLPH ST NE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.759661,-84.367407
